Age,Gender,Educational Qualification,Location,Tenure,Monthly Salary,Incentive Earnings,Attendance %,Leave Utilization,Distance from Workplace,Number of Transfers,Performance Rating,Training Hours,Promotion History,Manager Effectiveness Score,Employee Engagement Score,Overtime Hours,Previous Attrition Label
56,Female,Bachelors,Rajshahi,14,99385,15840.51,89.35,12,5,1,5,16,2,8,2,23,Yes
38,Female,Bachelors,Rajshahi,2,149540,22966.79,78.68,20,21,2,1,32,3,9,3,20,No
49,Male,Masters,Chittagong,3,140388,9419.23,83.11,23,20,4,2,84,3,8,8,38,No
51,Male,Masters,Chittagong,1,116192,17258.46,85.25,20,20,2,5,42,0,8,4,22,Yes
50,Male,High School,Khulna,8,73988,6806.76,95.21,22,2,2,5,49,1,6,8,4,No
27,Female,High School,Sylhet,2,35348,1920.11,94.25,19,25,4,4,14,0,2,3,6,Yes
56,Other,High School,Chittagong,7,108460,12171.88,80.57,22,7,2,2,54,2,7,2,2,Yes
58,Female,High School,Sylhet,11,142720,16417.29,90.4,18,1,1,3,50,0,4,7,12,No
45,Female,Bachelors,Dhaka,9,129471,15546.38,81.09,20,21,4,4,17,1,3,1,11,Yes
50,Female,Masters,Rajshahi,6,129668,20192.37,99.71,9,18,4,3,90,3,4,3,5,No
52,Female,Masters,Khulna,2,92519,8912.04,98.8,12,10,1,1,91,3,4,2,33,Yes
56,Female,Bachelors,Rajshahi,2,115426,11230.04,89.08,20,6,1,5,59,2,3,5,14,No
54,Male,Bachelors,Khulna,9,39629,2341.39,92.47,5,7,1,4,40,1,9,2,46,Yes
42,Female,Bachelors,Dhaka,10,74056,11332.28,95.04,15,12,2,3,13,3,3,10,17,No
53,Female,High School,Rajshahi,8,36273,4903.16,93.02,15,18,2,2,75,2,2,5,48,No
44,Male,Bachelors,Dhaka,14,145484,14899.56,92.5,6,11,3,1,65,1,1,3,2,No
54,Female,PhD,Khulna,14,122275,19047.8,98.96,23,22,2,1,14,1,1,9,21,Yes
24,Male,Bachelors,Chittagong,14,65416,8543.57,89.91,9,29,1,5,90,0,5,10,34,Yes
39,Male,Masters,Rajshahi,9,32894,3960.0,90.91,7,19,3,5,63,3,5,9,27,No
46,Female,Bachelors,Dhaka,4,71073,9004.86,96.23,12,25,1,3,89,1,9,8,40,No
52,Male,High School,Barisal,4,70693,10282.45,91.75,8,4,0,3,10,3,4,5,41,No
24,Male,Bachelors,Rajshahi,2,76466,11393.46,93.32,17,19,4,1,85,3,5,10,11,No
45,Male,Bachelors,Rajshahi,14,49343,4605.86,80.85,18,13,0,3,92,1,6,7,0,No
53,Female,High School,Rajshahi,10,68095,4842.34,84.28,5,27,1,5,82,3,10,2,35,Yes
43,Male,Bachelors,Sylhet,1,56174,4128.52,78.68,9,19,2,1,70,0,7,3,29,No
44,Female,Masters,Dhaka,10,75801,11060.02,87.64,11,2,4,1,16,2,9,2,22,No
23,Male,Bachelors,Dhaka,13,147388,26667.06,86.39,10,28,2,2,39,2,6,10,36,No
48,Other,Bachelors,Rajshahi,4,134715,15010.54,99.93,19,9,2,2,24,1,1,1,27,No
23,Other,Masters,Chittagong,10,97436,7349.4,90.28,19,8,4,3,13,0,8,3,48,Yes
47,Male,Masters,Rajshahi,10,139441,22797.26,94.66,12,21,4,3,72,2,2,4,4,No
38,Male,Masters,Sylhet,11,94336,16496.86,83.35,6,14,0,5,79,0,9,9,35,Yes
54,Male,Bachelors,Khulna,8,125782,22903.31,95.79,18,29,1,5,47,1,7,2,46,Yes
30,Female,Masters,Sylhet,2,133271,18794.5,90.38,20,9,2,2,56,0,7,9,9,Yes
50,Male,High School,Chittagong,13,67926,12166.18,92.42,14,13,1,1,69,1,10,1,4,No
47,Male,Bachelors,Rajshahi,12,97590,5105.15,82.36,19,18,1,4,11,2,10,9,13,No
56,Male,High School,Dhaka,11,63827,4218.03,88.72,8,6,3,4,78,2,5,6,23,Yes
46,Male,Bachelors,Barisal,8,133263,8513.69,90.85,16,23,0,3,17,2,8,8,27,Yes
45,Male,Bachelors,Rajshahi,1,69775,10947.05,89.73,14,22,2,4,60,2,10,3,20,No
34,Female,Bachelors,Chittagong,1,66201,4001.01,97.88,6,3,4,4,28,3,1,8,44,No
28,Other,Bachelors,Dhaka,4,54373,6766.97,97.46,8,10,4,2,40,0,3,9,39,No
57,Male,High School,Sylhet,7,52525,6350.59,99.27,24,10,1,1,89,0,9,7,11,No
41,Female,Bachelors,Khulna,9,129513,12511.67,91.69,10,10,0,5,31,0,1,4,19,No
22,Male,Masters,Khulna,5,97651,17631.94,99.3,18,9,0,2,42,1,8,6,31,No
29,Female,PhD,Rajshahi,2,121643,9191.95,95.81,7,12,2,5,95,2,6,6,37,No
37,Female,High School,Sylhet,12,55486,5707.81,81.77,19,24,2,2,81,2,10,2,39,Yes
35,Female,Masters,Barisal,7,103604,17211.29,85.69,5,8,1,2,46,3,5,2,41,No
33,Other,Bachelors,Barisal,11,43640,2381.14,80.96,23,24,1,4,21,3,6,5,20,No
44,Male,Bachelors,Chittagong,2,122694,18519.75,75.1,5,9,1,5,78,2,5,1,16,No
36,Female,High School,Khulna,9,86455,14910.0,79.7,17,17,3,2,73,0,9,5,0,No
49,Female,Bachelors,Sylhet,9,61136,11606.07,75.1,12,8,0,4,34,0,2,10,43,No
55,Male,Masters,Rajshahi,3,87425,15862.79,93.0,22,18,1,3,63,2,10,3,27,Yes
23,Other,Bachelors,Dhaka,13,81539,7983.29,85.64,7,20,0,5,38,1,6,3,1,No
53,Male,Bachelors,Rajshahi,8,106664,14714.79,82.81,22,17,4,2,22,0,4,8,16,No
44,Female,Bachelors,Rajshahi,11,49942,3076.13,94.04,24,28,4,3,35,2,3,3,38,Yes
43,Male,High School,Sylhet,4,93363,8279.48,95.81,13,6,0,4,31,2,5,3,13,No
46,Male,Masters,Khulna,3,83596,5361.29,99.38,10,10,4,2,85,3,2,1,13,No
43,Female,Masters,Sylhet,1,106526,10362.65,91.05,24,1,4,4,82,3,3,8,43,Yes
43,Female,High School,Dhaka,5,60255,10922.91,86.54,6,28,4,4,19,2,7,10,47,Yes
27,Male,Masters,Sylhet,13,87129,8893.69,82.63,8,21,2,4,57,1,1,10,17,Yes
36,Male,Bachelors,Chittagong,14,110523,14841.55,80.56,22,25,2,5,51,2,2,6,39,No
58,Female,PhD,Rajshahi,11,143209,16470.06,80.32,11,1,0,3,99,0,3,8,33,Yes
54,Male,Bachelors,Khulna,4,136651,16239.26,85.23,15,9,0,3,68,1,10,3,42,No
29,Male,High School,Barisal,1,87286,17058.81,99.79,9,20,3,1,62,1,7,6,0,No
26,Female,Bachelors,Dhaka,10,111437,10522.23,75.02,12,3,2,2,49,3,4,2,41,No
25,Female,Bachelors,Barisal,8,41277,5947.96,79.93,15,24,0,4,84,2,8,3,17,No
27,Male,High School,Rajshahi,8,26643,3010.91,79.71,24,6,2,2,71,3,8,4,47,Yes
53,Female,Bachelors,Sylhet,13,140900,8337.32,92.93,24,7,3,3,15,0,1,9,33,No
51,Female,Bachelors,Barisal,8,48729,6013.14,83.81,19,9,0,3,13,3,5,4,22,No
56,Female,Masters,Chittagong,3,111623,19199.32,86.43,7,5,0,4,64,0,1,7,48,No
37,Male,High School,Sylhet,6,46818,3034.41,78.72,11,29,0,5,97,2,7,8,15,No
34,Male,Bachelors,Rajshahi,12,90555,5473.03,85.12,12,16,0,4,78,2,4,5,18,No
51,Male,High School,Barisal,12,123979,9056.01,77.58,15,2,1,4,12,3,8,2,36,No
40,Male,Masters,Dhaka,7,78629,12947.05,88.33,14,3,2,1,16,3,8,8,5,No
38,Female,High School,Barisal,9,140296,22250.85,77.45,24,3,2,5,97,3,9,5,23,Yes
40,Male,Masters,Barisal,5,80438,10839.23,94.76,13,20,2,2,95,0,6,5,16,No
49,Female,Masters,Khulna,9,139749,16802.58,89.17,19,26,3,5,21,1,7,7,47,No
47,Male,Bachelors,Barisal,6,34457,6314.21,93.1,24,23,1,4,26,1,7,6,15,No
58,Male,Bachelors,Rajshahi,10,84629,13964.18,85.46,9,28,2,4,76,3,5,3,38,Yes
47,Female,High School,Dhaka,10,58922,10122.29,84.54,19,10,2,4,84,3,7,7,47,No
44,Male,Bachelors,Rajshahi,10,34820,5988.67,77.46,8,22,0,4,79,2,9,1,40,Yes
30,Male,Masters,Chittagong,4,57750,8455.04,88.1,9,3,0,4,45,3,4,4,5,No
33,Female,Masters,Sylhet,13,133122,15801.87,87.86,19,15,0,5,26,2,2,4,15,No
22,Male,High School,Barisal,1,127020,22825.71,86.7,21,14,2,4,95,0,8,6,8,No
22,Female,Bachelors,Khulna,1,128546,24282.48,93.51,12,23,0,3,10,0,7,6,28,Yes
55,Female,Masters,Dhaka,14,145247,7781.01,95.81,23,4,2,3,76,0,6,10,3,No
53,Male,Bachelors,Khulna,10,62790,3625.07,93.77,13,10,3,1,89,0,7,8,25,No
46,Female,High School,Khulna,5,113405,21979.19,78.6,14,11,3,2,87,3,3,1,37,No
22,Male,Bachelors,Khulna,13,141130,12923.85,90.55,9,11,4,3,58,3,6,7,25,No
37,Male,Bachelors,Barisal,14,59421,10755.52,77.01,14,8,1,1,60,2,10,4,13,No
26,Male,Masters,Dhaka,3,93038,10077.81,92.37,5,23,0,5,80,3,7,6,34,Yes
43,Male,Bachelors,Dhaka,5,142957,9701.78,84.55,8,23,0,2,99,2,7,10,48,No
50,Female,Bachelors,Khulna,5,107201,6653.59,78.31,9,9,1,4,52,0,5,9,42,No
24,Male,Masters,Sylhet,1,87325,6416.31,96.55,11,8,1,4,40,2,3,3,23,No
33,Male,Bachelors,Barisal,14,50600,4426.69,90.35,9,12,4,5,33,2,2,8,7,No
47,Male,Masters,Barisal,8,54394,6705.57,83.87,24,17,1,2,92,3,7,3,39,No
37,Female,Bachelors,Rajshahi,5,104622,16239.92,75.77,12,23,2,3,46,0,4,6,24,No
58,Male,High School,Barisal,5,61171,12109.4,88.43,21,15,0,2,74,1,2,2,3,No
43,Male,Masters,Khulna,9,124539,14474.67,98.08,5,19,1,1,98,3,8,9,14,Yes
50,Female,Bachelors,Chittagong,8,86526,11051.77,89.91,22,28,2,5,72,3,2,2,15,No
35,Male,High School,Khulna,13,144448,18528.69,99.29,16,20,1,3,65,1,6,5,10,No
49,Male,Bachelors,Dhaka,1,38149,4994.28,78.41,7,6,2,2,83,0,4,6,27,Yes
26,Male,High School,Barisal,3,55394,7071.66,89.21,24,5,3,2,27,1,9,4,6,Yes
51,Male,Bachelors,Barisal,12,39396,2021.65,94.95,18,8,2,3,74,2,5,7,49,No
26,Female,Masters,Rajshahi,7,48324,2428.7,88.14,20,18,4,1,38,1,4,7,37,No
33,Male,Masters,Chittagong,1,72198,4667.6,77.28,22,21,2,1,86,0,8,7,23,Yes
37,Male,Masters,Barisal,1,107705,7025.97,89.57,14,21,1,2,13,0,3,7,30,No
47,Male,High School,Rajshahi,5,137168,21361.79,90.29,19,15,3,4,21,1,9,10,3,No
47,Female,Bachelors,Rajshahi,9,138810,11207.16,93.22,14,3,3,3,65,3,8,10,36,Yes
42,Female,High School,Chittagong,6,134813,24833.51,94.03,5,14,2,1,57,1,8,9,34,No
57,Male,Masters,Khulna,10,116779,22105.21,94.27,23,26,1,1,28,2,10,2,5,Yes
54,Female,Bachelors,Khulna,2,56016,11000.65,91.59,6,15,3,1,35,1,5,5,45,Yes
51,Female,Bachelors,Khulna,11,28194,5381.17,80.4,17,13,2,5,47,1,1,10,32,Yes
58,Female,Masters,Sylhet,9,57398,5210.78,85.11,20,21,2,4,89,1,10,9,31,No
44,Female,Bachelors,Khulna,6,29789,3767.31,94.4,12,20,2,1,34,2,9,2,45,No
31,Male,Bachelors,Chittagong,5,110695,8448.05,98.84,7,27,3,4,65,1,2,3,37,Yes
26,Male,PhD,Sylhet,5,89967,15378.19,76.97,23,21,0,2,83,3,1,7,34,Yes
57,Male,PhD,Khulna,12,133942,24546.85,88.39,18,26,1,2,37,2,6,9,16,No
55,Male,Bachelors,Sylhet,3,86134,15305.44,82.81,15,9,4,5,70,3,1,3,31,No
52,Other,Bachelors,Chittagong,14,95886,11027.37,80.63,16,23,4,4,98,2,10,10,13,No
31,Male,PhD,Khulna,6,123837,20284.63,87.65,15,17,1,3,98,0,10,8,18,No
40,Male,High School,Dhaka,13,49977,3230.36,90.15,15,19,0,5,60,0,10,8,23,No
53,Female,Bachelors,Barisal,4,126967,7114.81,75.24,22,25,1,1,21,2,7,4,38,Yes
22,Male,High School,Chittagong,13,25129,4095.66,94.51,14,4,2,2,17,2,7,6,10,Yes
26,Male,Bachelors,Rajshahi,12,84683,9637.2,95.5,20,20,1,2,67,2,1,8,6,No
25,Male,High School,Rajshahi,10,70331,14019.25,99.14,12,10,1,3,97,0,10,9,44,No
37,Male,Bachelors,Chittagong,14,142647,9213.3,79.52,10,22,3,5,32,2,5,2,23,No
45,Female,Bachelors,Rajshahi,2,59626,10633.95,89.86,23,3,4,4,46,0,3,1,23,No
37,Male,Bachelors,Chittagong,13,73503,8967.18,85.67,17,19,4,2,20,0,2,5,13,No
23,Male,PhD,Dhaka,3,52549,9147.34,83.37,19,9,2,1,26,2,5,10,23,No
49,Male,Masters,Chittagong,9,37342,6444.08,89.14,17,29,2,3,65,2,5,3,10,No
53,Male,Masters,Khulna,11,61417,11509.47,94.56,5,5,3,3,62,2,2,6,7,No
48,Female,Bachelors,Khulna,11,101514,9611.09,75.58,6,14,2,3,76,0,6,1,43,No
41,Male,High School,Sylhet,9,77249,14868.11,99.24,17,7,0,1,11,1,7,4,14,No
45,Male,Bachelors,Rajshahi,6,77664,5650.06,95.25,6,21,3,3,38,2,1,6,41,No
33,Female,Masters,Barisal,10,128164,7984.02,93.78,15,6,3,4,66,1,3,2,1,Yes
56,Female,Bachelors,Rajshahi,10,132716,15228.14,94.01,17,24,1,4,43,1,4,8,23,No
54,Male,High School,Chittagong,14,33833,5895.35,84.73,14,8,1,5,87,1,2,4,44,No
54,Female,Masters,Barisal,9,85658,10365.75,93.79,19,2,0,5,91,3,10,2,9,No
58,Female,Bachelors,Barisal,4,137439,23968.4,84.67,5,27,3,4,11,1,5,1,31,No
33,Female,Bachelors,Rajshahi,11,124027,19776.48,97.47,18,25,3,1,84,1,4,8,16,No
24,Male,PhD,Barisal,5,54473,4434.88,79.43,14,26,1,5,40,0,2,10,9,No
22,Other,Masters,Barisal,10,25737,4950.05,82.31,22,28,4,3,86,3,1,1,21,Yes
54,Male,Bachelors,Khulna,6,119965,7091.99,88.78,15,28,4,4,53,0,8,7,5,No
31,Male,PhD,Dhaka,13,71647,13236.21,82.98,11,28,1,2,99,0,2,7,26,No
50,Male,Bachelors,Chittagong,9,89054,8519.49,85.61,19,14,2,1,65,1,4,6,19,Yes
34,Male,Masters,Rajshahi,13,26299,3287.96,87.31,7,22,3,1,63,0,10,8,0,No
33,Female,High School,Khulna,5,88281,10006.9,96.41,6,7,0,4,62,2,5,10,16,No
52,Male,High School,Sylhet,8,143168,10848.58,88.08,12,3,4,2,83,1,2,1,0,Yes
23,Male,Bachelors,Barisal,11,90875,9425.74,84.06,12,20,2,1,85,2,10,1,36,No
56,Female,Masters,Barisal,1,57920,4572.21,81.19,15,22,3,5,95,1,9,1,14,Yes
44,Male,Bachelors,Rajshahi,5,79836,6433.42,85.22,20,23,2,2,55,1,2,6,0,No
38,Male,High School,Dhaka,10,67381,5259.66,87.89,6,6,3,3,63,1,6,7,16,No
47,Male,High School,Dhaka,1,137059,16906.58,93.65,9,21,3,5,40,3,7,10,45,No
29,Male,Masters,Rajshahi,10,139286,23635.4,78.03,11,14,1,2,92,1,6,9,44,Yes
50,Male,High School,Rajshahi,14,109971,14884.08,80.54,24,12,1,4,33,2,4,10,42,No
47,Female,Bachelors,Khulna,6,123730,22763.97,84.49,17,18,0,1,34,1,1,5,43,No
31,Male,High School,Rajshahi,7,81298,11827.37,84.01,6,12,0,5,44,1,2,1,37,No
47,Male,High School,Sylhet,12,49509,7594.73,84.79,7,7,2,4,66,0,10,9,42,Yes
55,Female,Bachelors,Khulna,14,146035,21925.85,94.84,13,5,1,2,81,1,10,5,1,Yes
28,Female,Bachelors,Barisal,5,67095,7878.22,83.1,14,12,3,3,78,1,6,6,17,No
25,Male,Bachelors,Barisal,1,76524,11738.84,87.55,17,9,1,1,95,1,8,9,11,No
32,Male,Bachelors,Barisal,6,147814,8936.27,90.6,17,29,3,1,37,1,3,2,28,Yes
50,Male,Masters,Barisal,10,134825,24130.67,80.8,9,11,1,5,85,1,7,3,22,Yes
57,Male,Bachelors,Chittagong,5,140637,23440.22,92.97,11,4,3,4,42,1,9,7,46,No
46,Male,Bachelors,Sylhet,6,147383,12790.56,88.68,21,14,2,2,62,3,4,3,8,Yes
42,Male,PhD,Khulna,11,91909,15183.81,86.17,19,26,1,2,25,2,7,2,7,No
57,Female,High School,Khulna,10,97618,5066.02,95.24,9,12,4,4,35,3,7,7,49,No
31,Male,Masters,Barisal,7,50532,4173.29,81.09,11,18,4,1,21,2,10,8,15,No
58,Female,High School,Dhaka,7,133197,7961.26,97.08,6,7,3,4,96,3,9,9,22,No
30,Male,Bachelors,Khulna,2,85285,14245.5,89.03,22,23,2,2,99,1,3,2,28,Yes
45,Female,Bachelors,Sylhet,12,43866,7166.88,90.23,14,1,3,4,86,3,1,2,9,Yes
56,Female,PhD,Rajshahi,3,32593,5607.48,96.88,5,27,2,1,96,2,8,7,11,No
56,Female,Bachelors,Sylhet,12,34495,1747.94,95.44,18,13,0,5,40,0,4,4,11,Yes
57,Male,Bachelors,Barisal,6,140058,17533.15,90.04,23,16,1,1,36,0,2,5,29,No
39,Female,PhD,Barisal,3,32837,5113.56,93.83,20,5,2,3,45,1,5,1,9,Yes
53,Male,Bachelors,Chittagong,2,101708,7456.23,85.83,23,19,3,3,68,1,4,6,13,No
45,Female,Bachelors,Khulna,4,43680,6441.43,88.68,10,25,0,4,96,2,1,10,3,No
44,Male,Bachelors,Khulna,5,146722,9187.22,76.55,16,9,3,1,12,0,7,8,46,Yes
53,Male,Masters,Khulna,11,80476,6212.66,77.25,7,23,4,1,41,1,4,1,19,Yes
58,Male,High School,Barisal,10,146830,17820.69,95.74,11,28,4,2,24,3,8,2,40,Yes
33,Male,High School,Khulna,9,55346,8193.13,76.49,7,9,1,5,84,3,9,7,38,No
34,Male,Bachelors,Dhaka,3,133621,9604.73,79.23,21,12,1,1,75,0,8,2,6,Yes
44,Male,Bachelors,Dhaka,3,48412,3765.65,94.9,19,18,0,4,99,2,1,9,29,No
46,Other,PhD,Rajshahi,6,113399,9147.55,75.03,23,27,4,2,72,1,8,6,40,No
56,Female,Masters,Khulna,5,143833,12341.61,82.06,23,26,2,2,10,1,5,5,23,No
51,Other,Masters,Chittagong,6,55804,4686.59,89.6,15,24,4,4,84,1,1,7,9,Yes
38,Male,Masters,Rajshahi,7,90206,9857.02,89.89,24,26,1,4,14,0,9,10,44,No
41,Female,Bachelors,Barisal,11,35934,5320.69,94.43,6,10,3,1,99,3,9,8,37,No
46,Female,High School,Khulna,3,55723,6447.42,87.65,11,26,0,1,15,2,7,9,35,No
43,Female,Masters,Dhaka,13,45405,7555.21,87.74,23,29,4,2,14,0,7,6,16,Yes
34,Female,Bachelors,Chittagong,5,43748,6907.38,93.13,11,17,2,2,82,0,1,5,20,No
40,Male,Bachelors,Rajshahi,8,95766,6605.85,87.47,14,19,2,5,37,1,9,7,45,No
57,Female,Masters,Chittagong,4,71413,4093.84,90.21,16,24,2,2,92,3,1,2,2,Yes
33,Male,Bachelors,Khulna,10,47354,8603.81,97.44,22,11,0,4,78,2,7,8,0,No
40,Male,Masters,Sylhet,2,99490,6165.86,85.04,10,16,2,4,96,2,9,4,17,Yes
33,Male,Bachelors,Chittagong,4,146988,10620.01,84.63,24,8,2,5,53,1,9,1,1,Yes
30,Female,Bachelors,Chittagong,2,113675,6061.15,75.09,12,26,4,3,25,2,5,3,39,Yes
28,Female,High School,Barisal,3,135558,19554.3,90.34,9,24,0,3,80,3,6,9,47,No
49,Other,Bachelors,Dhaka,4,42388,5822.23,75.74,7,27,3,4,87,1,2,4,3,Yes
35,Female,Masters,Khulna,4,130361,25816.11,87.6,6,15,3,3,31,1,2,10,31,No
52,Male,Bachelors,Chittagong,10,61523,11261.16,95.11,10,28,2,3,82,3,10,10,18,No
40,Male,Bachelors,Khulna,9,126150,14081.68,88.75,11,11,1,5,32,2,9,3,19,No
37,Male,High School,Dhaka,10,145950,15432.44,81.74,12,7,0,2,52,3,1,4,41,No
26,Male,High School,Barisal,6,82693,7816.79,94.65,8,2,1,2,77,2,10,3,48,Yes
56,Male,Bachelors,Khulna,9,60732,4425.0,81.74,16,19,0,3,52,2,5,3,48,No
33,Male,Masters,Dhaka,4,66646,4712.71,93.33,16,9,0,1,35,2,7,2,6,Yes
46,Male,Bachelors,Dhaka,9,46021,3214.22,90.26,21,18,4,5,50,3,10,6,8,No
42,Female,Masters,Rajshahi,11,118238,7935.81,79.25,23,13,2,3,79,3,6,10,6,No
57,Male,Masters,Barisal,13,135952,11702.31,97.63,13,23,4,1,40,0,6,6,26,No
44,Female,Bachelors,Barisal,9,126059,12101.7,80.02,16,1,1,1,26,3,6,10,20,No
37,Female,Bachelors,Khulna,6,77776,15106.96,99.74,21,19,1,5,18,1,8,4,34,No
35,Male,Masters,Sylhet,5,44116,6033.79,75.18,14,13,3,2,64,1,7,8,23,No
52,Male,Bachelors,Rajshahi,3,97009,19221.3,81.59,23,14,4,4,15,1,5,6,31,No
26,Male,Bachelors,Barisal,14,137858,14595.03,80.0,15,17,4,1,79,1,10,8,11,No
56,Male,High School,Dhaka,5,113271,13438.92,75.35,24,22,4,4,73,0,2,6,22,No
44,Female,PhD,Barisal,3,124997,12335.55,93.31,17,20,3,4,13,3,10,9,35,No
50,Male,Masters,Sylhet,5,101620,7868.76,92.34,8,1,4,5,76,3,6,3,48,No
32,Male,Masters,Chittagong,5,69771,4986.86,94.81,19,5,4,2,97,2,10,3,28,No
39,Male,High School,Chittagong,2,53756,10308.35,81.42,16,20,4,5,65,3,5,2,2,No
33,Other,Bachelors,Barisal,14,107604,21307.92,86.11,14,14,4,1,27,2,4,10,42,Yes
30,Female,High School,Barisal,14,119452,6777.28,91.48,11,27,1,2,41,2,10,6,7,No
31,Female,High School,Rajshahi,9,27919,2025.58,85.99,6,26,2,3,94,1,5,7,33,No
38,Male,Bachelors,Barisal,7,48550,5511.81,92.43,11,27,1,2,57,0,9,7,13,Yes
59,Female,PhD,Sylhet,14,61524,4795.8,90.85,12,26,4,5,38,0,2,5,35,Yes
28,Female,Masters,Barisal,6,79606,8325.36,77.87,23,18,0,5,41,3,6,6,47,Yes
34,Female,Bachelors,Khulna,5,93819,6507.7,94.53,10,13,0,4,34,2,9,7,45,No
30,Other,High School,Sylhet,4,95227,11282.19,93.02,12,23,3,3,85,1,10,2,31,No
48,Male,Bachelors,Rajshahi,8,48212,4375.44,91.4,24,12,1,2,72,2,5,10,6,No
23,Female,Bachelors,Khulna,2,65118,6693.2,78.88,8,15,3,3,18,1,6,7,9,No
26,Female,Masters,Khulna,8,53602,3438.4,81.7,24,24,3,4,80,2,10,1,11,Yes
50,Male,Masters,Chittagong,1,42540,4858.89,84.83,13,4,0,3,23,3,4,6,39,No
58,Male,Bachelors,Sylhet,10,60829,12013.04,82.0,9,9,1,3,29,3,5,8,22,No
59,Other,Bachelors,Khulna,1,81309,8076.01,80.7,10,3,2,2,93,2,8,1,10,No
40,Male,High School,Rajshahi,3,90403,16404.93,95.13,23,29,1,3,19,0,1,1,12,No
29,Male,Bachelors,Chittagong,5,96455,17022.37,90.96,16,22,3,4,20,1,1,6,11,Yes
22,Other,Bachelors,Khulna,14,47277,9115.42,89.14,9,11,4,1,48,0,10,5,6,No
43,Female,High School,Sylhet,6,144133,24288.78,80.65,9,15,3,1,28,0,4,3,43,No
38,Male,Bachelors,Chittagong,4,84673,12611.16,97.95,22,16,1,5,28,2,10,10,9,Yes
28,Female,Masters,Sylhet,7,146124,26081.33,79.78,10,7,0,1,52,1,3,10,6,No
46,Male,Bachelors,Sylhet,7,42676,2618.03,94.87,13,7,1,2,70,1,5,7,26,No
25,Male,High School,Sylhet,2,67844,8102.24,99.17,15,22,2,5,79,3,10,7,6,No
57,Male,High School,Chittagong,2,89708,17797.03,93.18,18,9,4,1,81,2,8,7,49,No
27,Female,Bachelors,Khulna,2,34752,5749.37,99.82,6,17,4,1,74,2,1,6,23,No
52,Male,Bachelors,Barisal,14,106548,20703.48,91.28,18,13,3,5,32,2,5,4,22,Yes
40,Female,Bachelors,Dhaka,2,99711,16646.27,80.44,23,9,1,2,69,3,5,9,24,No
48,Female,Bachelors,Khulna,13,65670,11901.52,80.1,14,29,0,5,19,3,2,9,43,Yes
31,Male,Bachelors,Chittagong,9,92603,14444.16,83.11,9,9,2,2,72,1,5,7,35,No
47,Female,Masters,Dhaka,14,56478,9266.64,75.18,8,20,3,2,11,3,8,7,32,Yes
40,Male,Bachelors,Dhaka,5,51439,6608.71,92.04,11,29,1,4,45,2,10,8,36,Yes
24,Female,Masters,Dhaka,11,59747,11270.41,81.72,17,28,0,1,66,2,7,5,41,No
34,Male,Bachelors,Barisal,8,141424,24573.25,95.38,14,12,1,1,75,0,2,9,38,Yes
49,Female,High School,Rajshahi,5,54810,9678.5,83.98,14,21,0,3,88,3,6,6,6,No
41,Male,Bachelors,Chittagong,13,43302,6536.5,87.0,8,19,1,5,29,2,10,7,29,No
49,Male,Bachelors,Barisal,11,91236,8730.1,99.14,20,23,1,4,51,2,1,7,30,No
29,Female,Masters,Barisal,5,89467,4951.5,81.05,19,15,3,1,30,1,10,9,44,No
22,Male,Masters,Rajshahi,1,127350,24240.85,93.03,15,18,1,3,97,3,10,7,45,No
24,Male,Masters,Dhaka,6,59841,8253.15,93.88,23,8,1,4,75,2,3,3,36,Yes
34,Female,Masters,Rajshahi,4,144349,13672.95,80.52,7,25,3,2,47,1,6,6,20,No
49,Female,Bachelors,Rajshahi,3,69713,5045.15,87.52,19,6,3,1,95,0,9,6,33,Yes
46,Female,Bachelors,Barisal,6,74546,13002.95,83.76,20,25,4,5,87,0,1,7,45,Yes
54,Male,Bachelors,Chittagong,2,149836,26292.93,94.3,18,6,4,4,78,1,6,6,20,No
59,Female,PhD,Sylhet,8,28048,4829.2,90.56,9,3,3,3,33,3,2,4,39,No
27,Male,Masters,Rajshahi,1,143140,21007.57,86.9,21,26,2,5,35,2,9,6,19,No
53,Female,High School,Rajshahi,12,58290,6114.76,94.48,22,3,0,2,11,3,2,3,33,Yes
42,Female,Masters,Dhaka,9,83906,8022.3,80.88,23,2,3,5,55,1,3,1,7,No
37,Male,High School,Dhaka,8,101637,5212.27,93.84,5,5,4,3,43,2,2,1,31,No
42,Male,Bachelors,Barisal,1,54778,9588.4,96.63,13,29,1,2,71,2,4,5,29,No
32,Male,Bachelors,Dhaka,10,52425,3308.8,96.97,18,20,3,3,96,2,4,8,28,No
58,Male,Bachelors,Khulna,12,132045,19095.46,94.59,24,12,3,1,50,3,10,3,4,No
57,Male,Masters,Rajshahi,9,108388,13614.75,85.2,24,6,4,3,24,3,1,2,29,No
56,Male,Bachelors,Dhaka,2,145918,18823.92,99.55,15,16,4,5,64,1,8,8,11,No
40,Female,High School,Chittagong,3,115036,21742.6,84.49,6,5,2,1,12,0,5,9,38,No
41,Male,Bachelors,Khulna,2,83176,4553.24,90.97,24,6,4,1,85,1,8,9,26,Yes
39,Female,Bachelors,Barisal,13,37674,6254.22,79.03,9,4,4,4,47,2,6,2,12,No
35,Male,Bachelors,Sylhet,14,87402,5052.52,99.51,19,14,4,5,60,1,2,8,46,Yes
36,Female,Bachelors,Rajshahi,8,113731,6337.44,92.6,16,29,1,5,26,0,7,2,9,Yes
