Age,Gender,Educational Qualification,Location,Tenure,Monthly Salary,Incentive Earnings,Attendance %,Leave Utilization,Distance from Workplace,Number of Transfers,Performance Rating,Training Hours,Promotion History,Manager Effectiveness Score,Employee Engagement Score,Overtime Hours,Previous Attrition Label
58,Male,High School,Rajshahi,1,107761,15860.52,99.38,10,17,3,1,77,0,7,8,22,No
45,Female,Masters,Chittagong,3,41373,6290.21,91.02,9,7,3,2,72,3,6,2,0,No
51,Female,High School,Sylhet,3,71889,7715.5,96.19,24,11,2,4,86,1,5,7,38,No
59,Female,Masters,Sylhet,12,82045,14061.4,92.7,17,29,4,2,47,2,8,7,39,Yes
25,Female,Bachelors,Khulna,5,78680,9249.12,92.09,18,11,2,2,46,1,9,2,26,No
43,Female,Bachelors,Chittagong,6,138316,24236.21,95.96,19,7,2,1,43,3,1,10,34,Yes
40,Male,Bachelors,Chittagong,4,138742,11478.76,87.44,21,12,1,1,68,1,4,3,38,No
58,Male,Masters,Dhaka,11,99041,13597.75,90.62,19,13,4,1,48,1,1,6,49,Yes
52,Male,High School,Barisal,7,54071,5211.47,99.02,16,6,3,5,46,0,9,6,43,Yes
40,Male,Bachelors,Khulna,12,57156,10036.23,92.19,15,14,1,2,87,1,2,3,19,Yes
36,Male,High School,Chittagong,4,38114,3903.59,82.43,10,3,4,4,67,2,6,9,33,No
32,Male,High School,Sylhet,7,100683,6187.1,80.95,6,2,3,1,90,3,9,3,35,No
45,Male,Bachelors,Sylhet,7,101600,11464.69,86.47,13,26,3,3,22,2,9,1,48,Yes
26,Male,High School,Barisal,1,25679,4226.76,76.55,8,13,0,3,12,2,6,9,27,No
54,Male,High School,Khulna,5,136631,12214.68,91.81,23,16,0,1,58,1,10,5,48,Yes
45,Female,Bachelors,Sylhet,12,20251,2974.27,86.59,9,4,0,4,96,3,2,10,38,Yes
56,Male,High School,Sylhet,5,17477,3128.0,80.7,5,5,0,2,24,2,3,1,14,Yes
59,Male,High School,Chittagong,3,127919,12707.88,90.49,22,24,0,4,47,3,9,4,15,No
24,Male,High School,Dhaka,6,100099,17018.52,93.65,7,2,2,3,32,3,2,8,28,Yes
23,Female,Bachelors,Sylhet,9,134182,24060.88,98.22,12,7,2,5,34,0,7,4,2,No
35,Male,Masters,Khulna,7,147458,14470.27,79.19,18,17,4,1,24,2,9,3,29,No
51,Female,Masters,Sylhet,5,131784,25002.0,99.55,24,19,2,2,35,3,10,1,23,No
25,Female,High School,Dhaka,12,108424,11551.5,84.26,14,24,4,3,67,0,8,2,18,No
42,Female,PhD,Khulna,3,102671,15248.97,77.95,12,8,3,3,80,0,3,1,34,No
49,Female,Bachelors,Dhaka,4,18246,2980.79,83.63,20,8,0,4,80,0,9,6,4,No
53,Male,Masters,Sylhet,7,80319,14523.72,89.13,16,26,0,1,50,1,5,1,40,Yes
37,Female,Masters,Sylhet,7,70919,7708.63,89.58,12,2,4,1,30,3,4,2,32,No
36,Male,PhD,Barisal,1,48911,9053.8,88.1,9,11,4,4,19,3,9,9,0,No
53,Male,Masters,Chittagong,4,84697,9518.55,82.51,19,5,1,2,49,2,4,1,18,No
49,Male,Bachelors,Rajshahi,11,37020,1982.3,94.76,11,21,2,2,41,0,3,6,48,Yes
27,Male,Bachelors,Dhaka,8,120947,17401.26,86.28,13,9,2,2,99,2,7,5,33,No
22,Male,Bachelors,Barisal,11,50770,4676.81,77.52,7,5,0,5,22,1,2,10,24,Yes
43,Female,Masters,Khulna,4,104106,12333.93,76.06,6,10,3,2,99,3,7,8,31,No
23,Male,Bachelors,Khulna,11,89893,17089.88,79.51,6,2,0,3,87,0,6,10,1,No
48,Male,High School,Dhaka,12,118012,19112.5,86.71,14,13,1,5,64,3,10,1,47,Yes
40,Female,Masters,Dhaka,7,36744,2164.41,83.63,18,25,0,2,76,2,4,9,26,No
49,Male,High School,Khulna,1,21709,4062.04,90.89,16,12,4,5,34,3,10,2,6,No
48,Female,Masters,Sylhet,13,87528,11841.48,92.53,22,11,1,3,36,1,9,4,47,Yes
28,Female,Masters,Dhaka,3,92518,12850.8,87.59,20,27,0,4,29,2,10,7,0,No
29,Male,Bachelors,Dhaka,11,135588,25724.78,95.3,7,23,0,2,83,3,9,5,7,No
50,Female,High School,Rajshahi,7,60801,3872.38,92.13,22,12,4,2,68,2,4,1,9,No
42,Other,Bachelors,Khulna,6,69087,8060.72,91.23,23,28,0,1,11,0,9,6,18,Yes
43,Other,Bachelors,Dhaka,2,35635,5608.99,96.62,17,29,0,1,85,1,2,10,38,Yes
48,Male,Bachelors,Chittagong,9,17664,1002.2,86.11,7,16,2,1,12,1,6,1,35,Yes
34,Female,Bachelors,Sylhet,13,131635,20966.04,98.92,8,17,4,3,14,2,10,1,18,No
42,Female,Masters,Rajshahi,7,35934,4150.7,79.83,8,1,2,3,83,3,9,10,0,No
22,Male,Masters,Sylhet,12,94070,15919.9,82.58,14,18,2,5,30,0,10,9,2,No
39,Other,Bachelors,Chittagong,10,59236,10482.12,75.63,13,24,2,2,77,2,4,9,47,Yes
23,Male,Masters,Rajshahi,14,135509,13391.43,92.62,13,6,1,3,95,0,8,4,11,No
22,Female,Bachelors,Dhaka,2,146429,15678.32,86.35,20,21,4,2,81,3,5,3,25,No
50,Male,Bachelors,Barisal,12,103178,15727.41,78.18,5,16,1,2,73,3,4,6,30,No
32,Male,Bachelors,Chittagong,9,72476,4029.12,86.58,24,19,0,2,83,0,3,1,5,No
32,Male,Bachelors,Dhaka,2,99079,14447.58,94.83,18,29,1,5,75,2,5,1,8,No
40,Male,Masters,Dhaka,2,83860,12258.27,79.13,7,22,0,5,66,3,3,8,11,No
54,Male,Bachelors,Sylhet,3,71271,6960.21,99.97,12,18,2,4,54,0,1,9,22,Yes
29,Other,Masters,Dhaka,4,90906,10342.48,88.67,15,4,0,2,83,2,6,10,13,No
50,Male,High School,Barisal,10,143991,19511.49,94.87,5,13,4,4,34,0,10,6,19,No
59,Female,Bachelors,Rajshahi,14,98325,8647.28,78.41,9,19,3,1,56,2,8,10,46,Yes
49,Female,High School,Rajshahi,1,83663,11053.12,84.62,20,15,3,2,60,1,10,1,7,No
24,Male,Masters,Barisal,12,114177,12087.55,86.84,9,9,3,3,17,0,4,1,28,No
30,Female,Bachelors,Sylhet,7,35775,6198.27,90.77,8,14,4,4,32,1,6,5,28,No
24,Female,Bachelors,Barisal,1,34416,6836.27,76.29,5,10,4,2,20,1,10,3,14,No
30,Female,Masters,Dhaka,3,102056,18448.72,83.76,5,21,1,1,12,2,5,7,48,Yes
55,Female,High School,Rajshahi,1,133276,11935.2,82.04,23,22,3,3,56,2,1,9,22,No
50,Female,Masters,Sylhet,14,86713,14816.75,82.97,20,13,4,4,68,3,8,8,4,No
35,Male,Bachelors,Chittagong,13,147611,29234.11,85.1,5,19,3,5,68,0,6,4,17,No
41,Female,Bachelors,Barisal,13,93533,6034.62,98.12,17,19,2,3,28,1,8,6,34,No
26,Female,PhD,Barisal,6,29081,2566.81,77.11,20,14,1,5,10,2,6,2,25,No
46,Female,Bachelors,Sylhet,3,63531,5797.12,83.6,18,2,4,3,40,3,1,4,4,No
27,Male,Bachelors,Sylhet,10,66051,4889.64,79.53,20,29,2,2,65,2,10,2,11,Yes
42,Female,Bachelors,Khulna,9,99297,8531.16,78.37,22,22,2,3,49,0,1,6,42,Yes
58,Male,High School,Dhaka,1,89129,7960.77,88.77,11,12,1,1,51,3,9,7,18,No
52,Male,High School,Dhaka,4,109605,15577.42,80.24,22,29,3,4,67,2,1,8,22,Yes
44,Male,High School,Rajshahi,6,116682,20176.47,99.57,24,13,2,1,23,0,2,9,11,Yes
22,Male,PhD,Chittagong,12,123520,18120.83,75.06,19,21,0,4,64,0,6,9,33,No
41,Male,Bachelors,Chittagong,12,72713,10827.4,92.23,13,16,2,1,57,3,4,2,46,Yes
34,Male,Bachelors,Sylhet,10,72936,11122.46,89.68,19,2,2,3,29,2,1,8,0,No
22,Male,Bachelors,Barisal,11,58051,3616.67,78.71,12,17,0,2,19,1,10,10,23,No
42,Other,Bachelors,Chittagong,3,149164,11937.83,81.06,20,6,0,3,74,2,1,5,2,No
32,Female,PhD,Chittagong,10,103276,14361.64,88.8,14,7,3,2,46,0,4,7,44,Yes
35,Female,Bachelors,Khulna,11,124746,16950.31,84.22,14,10,3,2,45,1,8,8,24,No
48,Female,Bachelors,Sylhet,5,82576,12794.12,89.39,14,29,2,3,51,1,7,3,38,No
22,Male,Bachelors,Khulna,9,24884,3476.35,78.59,11,21,0,5,50,3,10,6,22,No
49,Male,Masters,Barisal,4,39561,4647.74,86.33,7,11,1,1,89,3,2,10,10,Yes
24,Male,High School,Sylhet,6,91624,15415.72,92.02,16,7,3,2,15,1,3,6,24,No
26,Male,Masters,Chittagong,1,51941,3092.7,91.85,7,9,0,4,66,0,6,2,12,No
39,Female,Masters,Dhaka,7,135404,24990.75,86.04,23,24,3,3,27,1,2,6,11,No
37,Male,Bachelors,Chittagong,2,28007,5328.41,87.26,23,3,4,3,19,0,5,3,19,No
24,Other,Masters,Dhaka,10,107380,10394.58,92.48,11,22,0,2,19,3,7,3,37,No
58,Male,Bachelors,Khulna,5,72905,11249.42,80.9,19,8,1,1,62,0,8,7,17,No
30,Male,Masters,Khulna,12,118010,13247.37,89.3,12,8,1,5,15,3,4,9,30,No
58,Other,High School,Rajshahi,14,81797,12147.25,81.23,13,15,3,1,97,1,4,4,34,No
39,Female,Masters,Barisal,13,105272,19115.7,90.03,10,10,4,3,13,1,8,10,47,Yes
40,Male,Bachelors,Sylhet,6,102109,5451.74,93.04,7,10,3,2,89,0,6,9,28,No
57,Female,Bachelors,Barisal,7,71578,9201.85,87.84,22,9,0,3,29,2,8,6,15,No
27,Male,Masters,Dhaka,6,64576,10946.94,90.12,12,2,0,2,95,1,9,5,46,Yes
42,Male,Masters,Dhaka,1,96118,11585.68,92.16,21,22,0,3,73,2,5,9,39,No
25,Male,High School,Sylhet,13,62942,4301.39,95.8,9,3,0,2,24,1,10,8,43,Yes
39,Female,High School,Dhaka,11,40117,6924.08,92.44,5,7,1,2,70,1,4,3,28,No
41,Female,Bachelors,Rajshahi,7,58186,10668.62,82.47,23,18,3,2,88,0,4,2,10,No
57,Male,High School,Khulna,6,20830,2640.6,82.69,14,12,2,1,39,1,5,3,17,Yes
54,Other,Bachelors,Rajshahi,8,75717,5235.48,79.41,11,28,3,4,62,0,9,9,19,No
23,Male,Masters,Khulna,3,133852,25296.37,98.17,12,18,2,5,19,0,10,4,11,No
39,Female,Bachelors,Dhaka,11,86852,14458.24,89.72,23,19,2,2,13,2,2,3,15,Yes
56,Male,High School,Dhaka,2,122668,13810.12,78.16,8,22,1,2,66,0,7,8,9,No
53,Male,Masters,Rajshahi,2,133484,21393.34,94.26,20,28,4,5,62,2,6,1,11,No
53,Female,High School,Chittagong,7,129395,20697.32,95.64,21,11,3,1,34,0,6,9,23,No
26,Male,Bachelors,Khulna,5,38843,7316.78,85.08,17,1,4,2,16,1,9,2,1,No
51,Male,Bachelors,Khulna,10,93535,16049.01,85.99,23,12,2,3,16,3,2,9,37,No
54,Male,Bachelors,Chittagong,14,48420,9501.18,95.53,21,15,3,4,38,1,1,9,33,No
41,Female,Masters,Dhaka,8,88768,12488.58,95.05,6,1,2,4,72,2,9,4,29,No
39,Other,High School,Sylhet,14,36532,2941.4,82.12,19,18,1,4,83,2,8,6,2,No
57,Male,Bachelors,Rajshahi,7,79034,14159.63,98.87,8,5,3,4,47,3,3,5,18,No
34,Other,Bachelors,Sylhet,3,112559,14103.6,93.94,8,23,3,5,17,3,6,2,36,No
35,Male,Bachelors,Khulna,4,92704,8737.63,80.95,11,18,0,1,66,2,4,3,24,No
58,Male,Bachelors,Sylhet,7,103818,10784.36,92.68,15,27,3,2,29,3,1,2,30,Yes
45,Male,High School,Sylhet,9,47072,6110.34,83.34,20,2,4,5,44,1,3,2,33,No
56,Female,Masters,Sylhet,1,130198,22271.63,75.99,19,17,0,5,93,0,7,9,24,No
23,Other,Masters,Dhaka,3,51619,9704.86,79.58,17,6,3,1,64,3,10,8,30,No
29,Male,Bachelors,Khulna,1,59519,5610.25,94.58,24,8,4,4,69,3,8,6,41,Yes
51,Male,Bachelors,Chittagong,13,131318,10951.35,90.23,12,27,2,2,22,2,6,10,27,Yes
53,Male,High School,Dhaka,11,75732,10549.05,81.81,18,8,4,2,66,3,8,9,40,No
52,Male,Masters,Sylhet,3,83637,12507.84,93.96,15,27,0,3,13,3,9,7,33,No
28,Male,Bachelors,Khulna,5,47118,4694.53,85.9,12,12,1,2,87,2,5,4,8,No
52,Other,Masters,Rajshahi,2,124924,22946.71,82.92,6,15,2,2,75,1,8,7,16,No
30,Female,Masters,Barisal,13,30382,4435.6,91.67,15,5,4,5,25,1,10,5,4,No
34,Female,Bachelors,Dhaka,4,61210,4144.04,96.51,9,7,1,5,91,2,8,7,21,No
56,Male,Bachelors,Chittagong,5,43538,8288.02,76.73,5,23,2,4,56,0,3,4,36,No
42,Male,Bachelors,Chittagong,2,86740,10603.05,95.46,5,17,0,2,18,3,5,1,13,No
40,Female,Masters,Chittagong,2,46025,5427.6,97.01,24,13,0,2,71,0,4,8,32,No
27,Female,High School,Sylhet,5,99311,10741.65,87.09,14,28,2,3,17,3,1,9,13,Yes
51,Male,Masters,Barisal,4,115714,20930.72,90.71,24,5,4,1,70,3,6,2,36,No
44,Male,Bachelors,Dhaka,2,56438,4449.88,97.39,22,6,3,5,97,1,3,2,42,Yes
42,Female,Bachelors,Chittagong,3,115942,22534.33,95.55,12,20,1,1,22,1,1,3,44,Yes
52,Male,Bachelors,Sylhet,8,77577,12558.3,82.87,23,20,0,1,50,3,9,1,7,No
49,Male,Bachelors,Barisal,2,107005,14475.37,99.67,13,4,1,4,16,2,4,9,39,No
24,Other,Bachelors,Sylhet,1,47774,3718.26,99.82,15,4,3,5,10,1,3,8,14,No
55,Female,PhD,Chittagong,9,95333,11708.41,81.86,8,2,0,2,39,2,9,5,18,No
31,Male,Masters,Sylhet,2,18382,3362.7,82.95,5,3,0,5,36,3,2,2,16,Yes
33,Male,Masters,Dhaka,13,111960,21090.63,95.59,20,6,0,2,71,3,8,8,23,No
41,Male,Bachelors,Rajshahi,14,26077,3319.79,77.1,21,20,3,5,99,2,10,8,49,Yes
56,Male,Masters,Chittagong,11,79914,15389.15,92.27,10,23,3,5,40,1,4,8,38,No
46,Male,Masters,Chittagong,8,24464,2253.58,83.53,22,8,1,5,29,2,6,5,7,No
30,Male,Bachelors,Khulna,6,88778,6426.74,87.04,22,3,2,1,57,3,10,8,41,Yes
33,Male,Bachelors,Dhaka,12,110605,9100.16,88.82,21,1,4,2,48,3,1,1,30,Yes
55,Male,Bachelors,Chittagong,12,121027,18541.12,83.96,11,24,1,5,62,1,5,6,3,No
25,Male,Masters,Rajshahi,1,83375,5581.39,92.81,21,23,3,1,97,0,8,2,21,No
43,Female,High School,Chittagong,9,109101,12310.12,84.91,13,4,0,1,20,2,9,2,22,No
28,Male,Bachelors,Rajshahi,6,28227,3023.54,91.05,8,13,2,1,51,3,10,5,34,No
36,Female,Masters,Chittagong,9,104719,18233.51,91.39,10,26,2,2,13,3,9,8,36,Yes
47,Female,PhD,Dhaka,11,72788,8319.52,81.47,18,26,0,4,84,2,9,6,17,No
49,Female,Bachelors,Sylhet,14,114061,17541.89,75.7,13,28,3,2,48,2,4,10,15,Yes
30,Male,Bachelors,Khulna,2,144892,14290.23,82.14,18,16,3,3,32,2,2,2,47,Yes
24,Male,Bachelors,Chittagong,7,37840,6858.41,81.11,21,1,3,3,12,2,3,3,10,No
36,Male,Bachelors,Sylhet,1,29114,5554.52,98.12,10,17,3,2,23,2,2,6,31,Yes
43,Male,Bachelors,Khulna,11,17232,1401.27,96.09,10,14,2,3,26,3,1,2,30,Yes
49,Female,Bachelors,Chittagong,5,115571,17832.12,99.39,7,17,3,3,49,2,10,2,46,Yes
36,Male,High School,Barisal,10,33832,4898.62,89.27,8,14,2,4,17,1,7,9,12,No
49,Male,Masters,Sylhet,8,120464,19858.81,76.85,16,20,1,4,71,3,6,6,18,No
31,Other,Bachelors,Barisal,13,126439,22077.45,78.75,17,23,4,2,99,1,6,10,0,No
51,Male,Masters,Chittagong,10,67702,10419.46,80.81,16,20,4,4,30,0,1,8,34,No
47,Male,Bachelors,Dhaka,4,82308,7329.12,94.9,23,6,3,1,39,0,9,8,40,No
44,Male,High School,Khulna,5,34595,6786.84,91.96,16,1,0,5,35,0,4,3,30,No
22,Male,Masters,Khulna,7,87823,15381.76,94.24,12,18,0,1,49,1,4,4,12,No
35,Male,High School,Rajshahi,1,21720,1466.12,78.83,6,2,3,4,71,0,4,8,13,No
28,Female,Masters,Barisal,4,53468,10517.68,78.85,11,7,0,2,91,2,3,10,11,No
50,Male,PhD,Khulna,8,99608,11400.86,95.66,6,4,0,5,50,2,10,10,43,Yes
42,Male,Bachelors,Rajshahi,14,141626,20556.96,86.1,7,12,0,4,13,1,2,1,18,No
42,Female,Bachelors,Chittagong,10,75192,14219.19,78.16,22,14,0,5,45,1,1,3,48,Yes
22,Other,Bachelors,Dhaka,10,82881,11715.26,86.15,24,15,4,4,44,0,8,10,34,No
55,Female,Bachelors,Chittagong,7,22339,3085.43,86.3,13,16,4,5,71,1,8,3,31,No
32,Female,High School,Khulna,4,102186,16760.68,85.14,7,2,4,3,42,3,9,6,9,No
24,Male,Bachelors,Chittagong,12,108498,12943.71,76.29,20,9,0,3,19,2,4,1,25,No
22,Female,Bachelors,Sylhet,12,16743,1330.09,82.99,6,22,4,5,32,2,3,6,36,No
56,Male,Bachelors,Sylhet,7,135853,14133.59,79.27,11,11,3,1,98,2,6,5,30,No
42,Male,Masters,Khulna,1,144929,17721.35,75.97,21,24,3,5,39,2,6,4,41,Yes
28,Female,Bachelors,Sylhet,10,147153,21766.13,92.36,13,9,1,3,12,0,10,4,43,Yes
57,Female,Masters,Sylhet,3,59113,11805.09,91.33,13,10,0,1,46,0,8,6,17,No
40,Male,Bachelors,Dhaka,13,52788,7555.73,85.27,11,13,2,2,11,0,5,2,1,No
58,Female,Masters,Sylhet,7,71172,4279.41,79.13,14,18,4,4,71,0,9,8,8,No
27,Male,Bachelors,Sylhet,14,46174,5046.73,81.24,13,29,0,4,59,0,8,5,38,No
40,Male,Bachelors,Chittagong,1,93527,10677.32,92.59,5,29,4,1,93,2,6,1,21,Yes
46,Male,Bachelors,Khulna,6,36870,3817.62,85.72,12,19,2,1,87,0,7,2,27,No
34,Female,Bachelors,Chittagong,7,92920,12592.38,82.32,19,18,4,4,44,3,9,8,6,No
51,Female,High School,Khulna,3,44028,4895.52,94.36,5,21,1,2,74,1,1,8,35,Yes
37,Male,Bachelors,Dhaka,10,47253,4412.89,76.78,17,11,1,4,34,0,1,7,10,No
56,Female,Bachelors,Khulna,7,73841,12243.87,77.71,21,16,2,5,80,0,8,9,49,Yes
27,Female,Bachelors,Dhaka,14,94779,11881.01,98.89,10,16,4,4,44,1,2,7,31,No
36,Male,Masters,Barisal,7,121288,13464.03,86.9,15,25,4,2,42,0,10,4,23,No
40,Male,Bachelors,Khulna,6,18199,1356.87,94.37,19,12,4,1,83,3,5,1,44,Yes
45,Female,Masters,Dhaka,2,145316,27138.24,87.1,8,6,1,5,19,2,1,2,32,No
33,Male,Bachelors,Dhaka,6,41801,7434.46,96.48,13,17,2,4,96,3,8,5,15,No
31,Female,Bachelors,Chittagong,6,29403,4703.18,75.37,13,29,3,4,74,0,4,6,7,No
57,Male,Bachelors,Chittagong,8,109549,14622.15,99.17,16,24,3,4,39,0,8,10,41,Yes
44,Female,Masters,Barisal,9,139231,15504.97,96.54,24,6,4,1,14,3,6,2,26,No
58,Male,Bachelors,Barisal,2,119816,8775.63,82.6,11,10,3,2,17,2,7,1,42,Yes
42,Female,High School,Khulna,4,21069,3105.68,92.67,23,23,2,2,11,0,3,8,27,Yes
44,Male,Bachelors,Barisal,5,82897,10647.84,76.21,7,21,0,5,74,0,3,7,48,Yes
31,Other,Bachelors,Sylhet,6,57996,6355.72,84.11,15,8,4,3,38,2,7,5,0,No
32,Male,Masters,Dhaka,14,149044,28635.53,80.97,19,21,1,4,94,3,9,6,3,No
47,Female,Bachelors,Rajshahi,13,97277,12197.89,97.35,24,21,0,2,93,3,1,2,2,Yes
53,Female,Masters,Khulna,10,94340,5733.25,92.33,24,25,2,4,10,3,3,7,32,No
40,Female,Bachelors,Chittagong,5,116072,13975.62,96.94,10,27,4,1,33,0,10,8,46,Yes
24,Female,High School,Khulna,7,22945,2425.55,92.46,13,20,1,4,29,3,5,7,29,No
41,Male,Bachelors,Barisal,14,21524,1736.81,84.85,17,29,2,2,71,2,9,6,16,Yes
23,Male,Bachelors,Dhaka,3,16539,1612.27,79.88,14,10,3,3,31,0,2,6,23,Yes
46,Female,Bachelors,Rajshahi,6,50789,6022.03,88.46,17,12,0,2,40,3,1,3,40,Yes
42,Female,PhD,Chittagong,9,17038,2813.51,96.24,12,15,3,5,66,2,10,4,34,No
54,Female,Masters,Rajshahi,12,133864,13600.75,82.32,23,21,3,4,34,2,1,4,13,No
23,Female,Bachelors,Dhaka,4,134624,25292.2,90.33,12,26,1,4,46,3,4,10,28,No
44,Female,Bachelors,Chittagong,12,49868,8658.69,87.36,11,2,2,4,78,2,10,8,37,No
25,Female,Bachelors,Sylhet,12,110302,15729.69,87.28,14,3,1,5,64,0,5,2,2,No
57,Female,Bachelors,Barisal,5,129576,8880.54,80.09,15,3,1,4,50,0,10,6,34,No
33,Male,Bachelors,Rajshahi,6,52705,4693.06,99.1,23,21,3,5,82,0,4,7,13,No
53,Female,Bachelors,Chittagong,1,119013,10364.65,79.33,22,16,0,3,18,3,5,6,44,Yes
31,Female,Bachelors,Sylhet,8,67529,12299.39,84.98,19,15,3,5,62,1,3,4,26,No
40,Female,Masters,Rajshahi,14,140606,26819.84,81.88,9,9,3,3,51,3,6,10,4,No
32,Male,High School,Rajshahi,2,63198,8480.43,90.82,13,1,0,2,82,1,9,10,4,No
57,Female,Masters,Dhaka,11,120329,11021.69,90.05,5,2,2,5,15,0,1,6,28,No
24,Male,High School,Barisal,12,106329,10286.22,80.92,9,24,4,5,53,2,8,8,33,No
59,Male,Bachelors,Khulna,10,52705,5214.43,95.0,5,17,1,3,43,2,2,3,27,No
58,Female,Bachelors,Barisal,12,27759,4614.74,79.89,13,11,1,2,30,2,3,10,49,Yes
49,Male,Bachelors,Rajshahi,8,126479,21694.95,98.15,16,19,0,1,59,2,10,3,42,Yes
25,Female,Masters,Rajshahi,11,41116,7844.08,90.34,5,19,0,4,48,1,9,3,23,No
46,Male,Bachelors,Barisal,4,68390,5279.85,87.55,17,13,0,2,57,0,8,8,47,Yes
32,Female,Bachelors,Barisal,5,97035,7489.72,80.6,15,13,1,5,21,0,10,7,20,No
39,Male,Bachelors,Dhaka,12,32884,2224.68,80.92,11,3,1,2,60,3,1,10,40,Yes
26,Female,High School,Chittagong,14,113593,10248.81,85.71,13,19,3,5,41,1,4,7,20,No
36,Female,Bachelors,Chittagong,10,127192,19684.74,89.43,15,22,4,4,43,0,3,10,13,No
24,Male,Bachelors,Sylhet,9,105876,13116.13,98.01,18,1,1,2,52,0,7,2,35,No
32,Female,High School,Rajshahi,8,139207,11030.63,75.9,5,26,0,1,45,1,5,5,19,Yes
32,Female,Masters,Rajshahi,9,102372,15898.27,98.49,15,27,4,3,78,0,5,4,43,Yes
54,Male,Bachelors,Chittagong,1,126102,13731.25,85.71,10,28,4,2,71,1,2,10,2,Yes
23,Male,High School,Dhaka,6,65599,8668.32,81.56,13,8,4,3,30,0,10,2,31,No
22,Male,Bachelors,Chittagong,14,49347,6882.15,97.96,15,23,4,1,47,2,2,8,24,Yes
45,Female,High School,Barisal,14,135437,20848.31,75.26,18,14,1,4,75,1,7,8,29,No
40,Male,Bachelors,Khulna,2,53195,9950.98,82.42,14,18,1,4,76,0,4,9,49,Yes
55,Male,High School,Khulna,6,70889,9067.48,98.16,19,5,0,5,66,2,4,1,40,No
22,Female,Bachelors,Khulna,9,128265,22826.0,89.37,18,3,0,3,61,0,9,9,33,No
36,Male,Bachelors,Dhaka,6,116961,15280.26,89.55,12,27,2,1,36,0,5,9,37,Yes
51,Female,High School,Sylhet,3,43254,5694.37,76.64,10,5,0,3,83,1,3,7,20,No
26,Male,Masters,Rajshahi,9,109882,12242.03,86.52,7,7,2,5,40,2,9,4,17,No
38,Male,Masters,Sylhet,6,28877,1551.13,99.04,6,4,4,4,65,2,2,5,15,No
56,Male,Bachelors,Chittagong,2,87449,17480.04,92.78,14,10,4,4,51,3,8,4,30,No
59,Female,Bachelors,Sylhet,7,145551,15439.94,87.93,9,22,2,5,24,0,7,6,35,No
35,Other,Bachelors,Sylhet,5,113174,14581.21,78.08,14,28,1,1,35,1,5,9,30,Yes
51,Female,Bachelors,Barisal,4,112693,9816.08,78.0,21,20,1,2,22,3,1,9,45,Yes
50,Female,Masters,Sylhet,13,58726,4264.09,75.16,10,19,3,3,84,2,7,8,34,No
24,Male,Bachelors,Sylhet,3,31385,5941.92,98.16,21,29,1,4,49,1,6,2,5,No
37,Male,High School,Sylhet,14,61635,10703.55,84.27,9,17,1,4,15,0,6,3,38,No
40,Male,Bachelors,Rajshahi,10,36897,3761.32,90.25,10,13,3,3,84,1,1,3,42,Yes
50,Female,Bachelors,Dhaka,6,40108,3689.47,85.57,9,7,4,4,78,0,5,8,47,Yes
36,Female,Masters,Chittagong,8,93646,11804.87,92.67,24,5,3,4,17,2,1,6,23,No
26,Male,Bachelors,Chittagong,14,133453,14991.71,81.52,18,20,2,4,35,1,2,8,7,No
58,Female,Masters,Rajshahi,6,16721,2254.06,89.55,22,28,4,1,53,0,9,5,6,Yes
47,Male,Bachelors,Dhaka,9,57478,10778.95,90.54,14,25,0,1,44,0,3,3,40,No
30,Male,Bachelors,Dhaka,8,102746,11583.61,81.68,16,13,1,1,38,0,3,1,13,No
22,Female,Bachelors,Rajshahi,6,105161,20411.59,99.86,24,14,1,5,31,0,10,1,34,No
53,Male,Masters,Chittagong,14,36082,4749.79,75.72,20,13,1,2,96,1,5,10,14,No
24,Female,Bachelors,Barisal,11,16352,1412.91,83.99,14,25,1,3,91,3,4,8,4,No
28,Female,Bachelors,Chittagong,11,26486,3051.14,78.94,22,23,1,5,89,2,4,7,31,No
41,Male,PhD,Sylhet,5,22414,4157.0,88.24,21,14,4,5,63,0,3,4,28,No
22,Male,Bachelors,Khulna,1,51586,6636.14,85.58,12,25,0,3,88,3,8,2,5,No
33,Female,Masters,Khulna,9,34661,4092.15,87.26,9,27,2,1,32,2,9,10,24,Yes
47,Male,High School,Rajshahi,14,96324,5124.84,79.26,7,4,4,3,91,3,2,1,9,No
52,Male,Bachelors,Khulna,6,51076,8232.7,94.49,16,12,0,1,53,3,5,10,30,No
36,Female,Bachelors,Dhaka,6,70259,9680.06,80.78,8,16,2,1,71,3,3,10,45,Yes
36,Female,Bachelors,Barisal,1,47910,4003.86,81.83,6,16,1,2,41,2,6,1,14,No
36,Male,Bachelors,Dhaka,3,94992,7871.25,97.24,16,16,4,4,38,1,6,1,37,No
51,Female,Masters,Chittagong,9,65640,3858.47,76.42,11,3,2,2,96,3,5,5,49,Yes
48,Male,Bachelors,Dhaka,12,16002,2746.22,97.64,17,26,4,1,31,3,10,4,32,Yes
57,Male,Bachelors,Chittagong,11,54205,5971.97,81.91,19,10,4,5,79,1,1,3,29,No
35,Female,Masters,Sylhet,14,105834,20644.63,80.02,15,1,1,5,35,1,5,4,1,No
58,Female,Bachelors,Khulna,8,47401,2854.28,80.06,24,11,4,2,17,1,2,5,0,Yes
32,Male,Masters,Rajshahi,5,133897,15084.28,76.21,23,28,3,5,41,3,4,1,15,No
